part_number,pin,pad,kind,type,#,confidence,basis,table,datasheet
CH32X035C8T6,39,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,40,PA8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,41,PA9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,42,PA10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,43,PA11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,44,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,45,PA13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,46,PA14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,47,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035C8T6,48,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,1,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,2,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,3,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,4,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,5,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,6,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,6,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,7,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,8,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,9,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,10,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,11,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,12,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035D8U6,EP,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,1,PB12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,2,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,3,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,4,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,5,PC1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,6,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,7,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,8,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,9,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,10,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,11,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,12,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,13,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,14,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,15,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,16,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,17,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,17,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,18,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,18,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,19,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F7P6,20,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,1,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,2,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,3,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,4,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,5,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,6,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,7,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,8,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,9,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,10,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,11,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,12,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,13,PB11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,14,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,15,PB12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,16,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,17,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,18,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,19,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,20,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035F8U6,EP,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,1,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,2,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,2,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,3,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,3,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,4,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,4,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,5,PA13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,5,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,6,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,7,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,8,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,9,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,10,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,11,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,12,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,13,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,14,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,15,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,16,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,17,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,18,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,19,PB4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,20,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,20,PB5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,21,PB6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,22,PB7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,23,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,24,PB9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,25,PB10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,26,PB11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,27,PB12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8R6,28,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,1,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,2,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,3,PC0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,4,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,5,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,6,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,7,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,8,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,9,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,10,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,11,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,12,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,13,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,14,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,15,PB4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,16,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,16,PB5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,17,PB6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,18,PB7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,19,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,20,PB9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,21,PB10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,22,PB11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,23,PB12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,24,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,25,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,26,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,26,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,27,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,27,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,28,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035G8U6,EP,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,1,PA15,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,2,PA16,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,3,PA17,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,4,PA18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,5,PA19,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,6,PA20,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,7,PA21,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,8,PC0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,9,PC1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,10,PC2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,11,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,12,PA22,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,13,PA23,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,14,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,15,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,16,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,17,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,18,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,19,PC5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,20,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,21,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,22,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,23,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,24,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,25,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,26,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,27,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,28,PB2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,29,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,30,PB4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,31,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,32,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,33,PB5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,34,PB6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,35,PB7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,36,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,37,PB16,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,38,PB17,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,39,PB18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,40,PB19,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,41,PB9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,42,PB10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,43,PB11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,44,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,44,PC16,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,45,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,45,PC17,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,46,PC18,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,47,PB12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,48,PB13,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,49,PC19,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,50,PB14,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,51,PB20,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,52,PB21,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,53,PB15,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,54,PC14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,55,PC15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,56,PA8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,57,PA9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,58,PA10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,59,PA11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,60,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,61,PA13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,62,PA14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,63,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X035R8T6,64,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32X035DS0.PDF
CH32X305RCT6,1,XI,other,I/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,2,XO,other,O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,3,PD2,gpio,I/O,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,4,PC0,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,5,PC1,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,6,PC2,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,7,PC3,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,8,PC4,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,9,PC5,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,10,PC6,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,11,PC7,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,12,VREF-,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,12,VSSA,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,13,VREF+,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,14,VDDA,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,15,VSS,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,16,VDD,power,P,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,17,PA0,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,18,PA1,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,19,PA2,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,20,PA3,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,21,PA4,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
CH32X305RCT6,22,PA5,gpio,I/O/A,#,reference,pin-table:zh,2-1-2,CH32X315DS0.PDF
