series,selector,register,bits,value,peripheral,role,signal,pad,port,gpio,#,confidence,basis
CH32V303,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,RX,UART5_RX,PE9,E,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,TX,UART5_TX,PE8,E,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,RX,UART6_RX,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,TX,UART6_TX,PC0,C,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,RX,UART6_RX,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,TX,UART6_TX,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,RX,UART6_RX,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,TX,UART6_TX,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,RX,UART6_RX,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,TX,UART6_TX,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,RX,UART7_RX,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,TX,UART7_TX,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,RX,UART7_RX,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,TX,UART7_TX,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,RX,UART7_RX,PE13,E,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,TX,UART7_TX,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,RX,UART7_RX,PE13,E,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,TX,UART7_TX,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,RX,UART8_RX,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,TX,UART8_TX,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,RX,UART8_RX,PA15,A,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,TX,UART8_TX,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,RX,UART8_RX,PE15,E,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,TX,UART8_TX,PE14,E,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,RX,UART8_RX,PE15,E,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V303,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,TX,UART8_TX,PE14,E,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-can-remap,PCFR1,PCFR1:13;PCFR1:14,0,CAN1,RX,CAN1_RX,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-can-remap,PCFR1,PCFR1:13;PCFR1:14,0,CAN1,TX,CAN1_TX,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-can-remap,PCFR1,PCFR1:13;PCFR1:14,2,CAN1,RX,CAN1_RX,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-can-remap,PCFR1,PCFR1:13;PCFR1:14,2,CAN1,TX,CAN1_TX,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-can2-remap,PCFR1,PCFR1:22,0,CAN2,RX,CAN2_RX,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-can2-remap,PCFR1,PCFR1:22,0,CAN2,TX,CAN2_TX,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-can2-remap,PCFR1,PCFR1:22,1,CAN2,RX,CAN2_RX,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-can2-remap,PCFR1,PCFR1:22,1,CAN2,TX,CAN2_TX,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_COL,ETH_MII_COL,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_CRS,ETH_MII_CRS,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_MDC,ETH_MII_MDC,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_MDIO,ETH_MII_MDIO,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_PPS_OUT,ETH_MII_PPS_OUT,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RXD0,ETH_MII_RXD0,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RXD1,ETH_MII_RXD1,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RXD2,ETH_MII_RXD2,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RXD3,ETH_MII_RXD3,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RX_CLK,ETH_MII_RX_CLK,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RX_DV,ETH_MII_RX_DV,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_RX_ER,ETH_MII_RX_ER,PB10,B,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TXD0,ETH_MII_TXD0,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TXD1,ETH_MII_TXD1,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TXD2,ETH_MII_TXD2,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TXD3,ETH_MII_TXD3,PB8,B,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TX_CLK,ETH_MII_TX_CLK,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,MII_TX_EN,ETH_MII_TX_EN,PB11,B,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_125IN,ETH_RGMII_125IN,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_GTXC,ETH_RGMII_GTXC,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_MDC,ETH_RGMII_MDC,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_MDIO,ETH_RGMII_MDIO,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXC,ETH_RGMII_RXC,PC0,C,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXCTL,ETH_RGMII_RXCTL,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXD0,ETH_RGMII_RXD0,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXD1,ETH_RGMII_RXD1,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXD2,ETH_RGMII_RXD2,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_RXD3,ETH_RGMII_RXD3,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_TXD0,ETH_RGMII_TXD0,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_TXD1,ETH_RGMII_TXD1,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_TXD2,ETH_RGMII_TXD2,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_TXD3,ETH_RGMII_TXD3,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RGMII_TXEN,ETH_RGMII_TXEN,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_CRS_DV,ETH_RMII_CRS_DV,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_MDC,ETH_RMII_MDC,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_MDIO,ETH_RMII_MDIO,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_PPS_OUT,ETH_RMII_PPS_OUT,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_REF_CLK,ETH_RMII_REF_CLK,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_RXD0,ETH_RMII_RXD0,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_RXD1,ETH_RMII_RXD1,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_TXD0,ETH_RMII_TXD0,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_TXD1,ETH_RMII_TXD1,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RMII_TX_EN,ETH_RMII_TX_EN,PB11,B,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RXN,ETH_RXN,PC7,C,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,RXP,ETH_RXP,PC6,C,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,TXN,ETH_TXN,PC9,C,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-eth-remap,PCFR1,PCFR1:21,0,ETH,TXP,ETH_TXP,PC8,C,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-fsmc-nadv-remap,PCFR2,PCFR2:10,0,FSMC,NADV,FSMC_NADV,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-fsmc-nadv-remap,PCFR2,PCFR2:10,0,FSMC,NADV,FSMC_NADV,PD2,D,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-i2c1-remap,PCFR1,PCFR1:1,0,I2C1,SCL,I2C1_SCL,PB6,B,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-i2c1-remap,PCFR1,PCFR1:1,0,I2C1,SDA,I2C1_SDA,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-i2c1-remap,PCFR1,PCFR1:1,0,I2C1,SMBA,I2C1_SMBA,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-i2c1-remap,PCFR1,PCFR1:1,1,I2C1,SCL,I2C1_SCL,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-i2c1-remap,PCFR1,PCFR1:1,1,I2C1,SDA,I2C1_SDA,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,0,SPI1,MISO,SPI1_MISO,PA6,A,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,0,SPI1,MOSI,SPI1_MOSI,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,0,SPI1,NSS,SPI1_NSS,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,0,SPI1,SCK,SPI1_SCK,PA5,A,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,1,SPI1,MISO,SPI1_MISO,PB4,B,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,1,SPI1,MOSI,SPI1_MOSI,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,1,SPI1,NSS,SPI1_NSS,PA15,A,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi1-remap,PCFR1,PCFR1:0,1,SPI1,SCK,SPI1_SCK,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,CK,I2S3_CK,PB3,B,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,MCK,I2S3_MCK,PA8,A,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,MCK,I2S3_MCK,PC7,C,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,SD,I2S3_SD,PA9,A,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,SD,I2S3_SD,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,I2S3,WS,I2S3_WS,PA15,A,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,SPI3,MISO,SPI3_MISO,PB4,B,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,SPI3,MOSI,SPI3_MOSI,PA15,A,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,SPI3,MOSI,SPI3_MOSI,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,SPI3,NSS,SPI3_NSS,PA15,A,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,0,SPI3,SCK,SPI3_SCK,PB3,B,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,I2S3,CK,I2S3_CK,PC10,C,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,I2S3,SD,I2S3_SD,PC12,C,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,I2S3,WS,I2S3_WS,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,SPI3,MISO,SPI3_MISO,PC11,C,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,SPI3,MOSI,SPI3_MOSI,PC12,C,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,SPI3,NSS,SPI3_NSS,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-spi3-remap,PCFR1,PCFR1:28,1,SPI3,SCK,SPI3_SCK,PC10,C,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,BKIN,TIM1_BKIN,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH1,TIM1_CH1,PA8,A,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH1N,TIM1_CH1N,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH2,TIM1_CH2,PA9,A,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH2N,TIM1_CH2N,PB14,B,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH3,TIM1_CH3,PA10,A,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH3N,TIM1_CH3N,PB15,B,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,CH4,TIM1_CH4,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,0,TIM1,ETR,TIM1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,BKIN,TIM1_BKIN,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH1,TIM1_CH1,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH1N,TIM1_CH1N,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH2,TIM1_CH2,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH2N,TIM1_CH2N,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH3,TIM1_CH3,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH3N,TIM1_CH3N,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,CH4,TIM1_CH4,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim1-remap,PCFR1,PCFR1:6;PCFR1:7,1,TIM1,ETR,TIM1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,BKIN,TIM10_BKIN,PC12,C,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH1,TIM10_CH1,PB8,B,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH1N,TIM10_CH1N,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH2,TIM10_CH2,PB9,B,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH2N,TIM10_CH2N,PA13,A,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH3,TIM10_CH3,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH3N,TIM10_CH3N,PA14,A,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,CH4,TIM10_CH4,PC11,C,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,0,TIM10,ETR,TIM10_ETR,PC10,C,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,BKIN,TIM10_BKIN,PB10,B,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH1,TIM10_CH1,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH1N,TIM10_CH1N,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH2,TIM10_CH2,PB4,B,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH2N,TIM10_CH2N,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH3,TIM10_CH3,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH3N,TIM10_CH3N,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,CH4,TIM10_CH4,PC15-OSC32_OUT,C,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim10-remap,PCFR2,PCFR2:5;PCFR2:6,1,TIM10,ETR,TIM10_ETR,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V305,afio-tim2-remap,PCFR1,PCFR1:8;PCFR1:9,0,TIM2,CH1,TIM2_CH1,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim2-remap,PCFR1,PCFR1:8;PCFR1:9,0,TIM2,CH2,TIM2_CH2,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim2-remap,PCFR1,PCFR1:8;PCFR1:9,0,TIM2,CH3,TIM2_CH3,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim2-remap,PCFR1,PCFR1:8;PCFR1:9,0,TIM2,CH4,TIM2_CH4,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V305,afio-tim2-remap,PCFR1,PCFR1:8;PCFR1:9,0,TIM2,ETR,TIM2_ETR,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
